transaction_id,transaction_date,region,category,revenue,refunded,refund_amount
TX-0001908,2024-05-09,West Midlands,Training,222.22,0,0.0
TX-0001909,2024-05-09,West Midlands,Training,227.63,0,0.0
TX-0001910,2024-05-09,West Midlands,Training,155.09,0,0.0
TX-0001911,2024-05-10,West Midlands,Consulting,100.0,0,0.0
TX-0001912,2024-05-10,North West,Training,137.23,0,0.0
TX-0001913,2024-05-10,London,Training,315.7,0,0.0
TX-0001914,2024-05-10,Yorkshire,Consulting,349.8,0,0.0
TX-0001915,2024-05-10,North West,Consulting,345.33,0,0.0
TX-0001916,2024-05-10,East Midlands,Subscription,37.87,0,0.0
TX-0001917,2024-05-10,London,Training,178.08,0,0.0
TX-0001918,2024-05-10,London,Training,276.67,0,0.0
TX-0001919,2024-05-10,Yorkshire,Training,197.57,0,0.0
TX-0001920,2024-05-10,West Midlands,Training,253.33,0,0.0
TX-0001921,2024-05-10,Yorkshire,Subscription,45.83,0,0.0
TX-0001922,2024-05-10,East Midlands,Consulting,272.8,0,0.0
TX-0001923,2024-05-10,Yorkshire,Subscription,70.56,0,0.0
TX-0001924,2024-05-10,North West,Training,229.23,0,0.0
TX-0001925,2024-05-10,London,Consulting,407.06,0,0.0
TX-0001926,2024-05-10,Yorkshire,Training,289.59,0,0.0
TX-0001927,2024-05-10,West Midlands,Training,176.29,0,0.0
TX-0001928,2024-05-10,East Midlands,Subscription,33.55,0,0.0
TX-0001929,2024-05-10,East Midlands,Training,231.1,0,0.0
TX-0001930,2024-05-10,East Midlands,Training,144.56,0,0.0
TX-0001931,2024-05-10,London,Training,217.24,0,0.0
TX-0001932,2024-05-10,East Midlands,Training,125.32,0,0.0
TX-0001933,2024-05-10,East Midlands,Training,333.91,0,0.0
TX-0001934,2024-05-10,East Midlands,Subscription,73.24,0,0.0
TX-0001935,2024-05-11,London,Training,351.11,1,245.3
TX-0001936,2024-05-11,London,Subscription,73.25,0,0.0
TX-0001937,2024-05-11,East Midlands,Consulting,501.23,0,0.0
TX-0001938,2024-05-11,East Midlands,Subscription,54.79,0,0.0
TX-0001939,2024-05-11,North West,Consulting,473.29,0,0.0
TX-0001940,2024-05-11,East Midlands,Subscription,43.03,0,0.0
TX-0001941,2024-05-11,London,Training,286.39,0,0.0
TX-0001942,2024-05-11,Yorkshire,Subscription,37.77,0,0.0
TX-0001943,2024-05-11,East Midlands,Training,184.33,0,0.0
TX-0001944,2024-05-11,West Midlands,Consulting,395.39,0,0.0
TX-0001945,2024-05-12,East Midlands,Subscription,61.69,0,0.0
TX-0001946,2024-05-12,East Midlands,Training,251.07,0,0.0
TX-0001947,2024-05-12,London,Subscription,70.78,0,0.0
TX-0001948,2024-05-12,London,Training,247.18,0,0.0
TX-0001949,2024-05-12,London,Subscription,68.17,0,0.0
TX-0001950,2024-05-12,Yorkshire,Training,153.75,0,0.0
TX-0001951,2024-05-13,London,Consulting,585.57,0,0.0
TX-0001952,2024-05-13,West Midlands,Consulting,462.76,0,0.0
TX-0001953,2024-05-13,North West,Training,98.45,0,0.0
TX-0001954,2024-05-13,East Midlands,Training,313.61,0,0.0
TX-0001955,2024-05-13,North West,Subscription,58.14,0,0.0
TX-0001956,2024-05-13,North West,Training,125.94,0,0.0
TX-0001957,2024-05-13,North West,Subscription,56.84,0,0.0
TX-0001958,2024-05-13,Yorkshire,Training,136.13,0,0.0
TX-0001959,2024-05-13,Yorkshire,Training,347.64,0,0.0
TX-0001960,2024-05-13,West Midlands,Subscription,72.88,0,0.0
TX-0001961,2024-05-13,East Midlands,Training,234.73,0,0.0
TX-0001962,2024-05-13,London,Training,184.86,0,0.0
TX-0001963,2024-05-13,Yorkshire,Training,253.87,0,0.0
TX-0001964,2024-05-13,Yorkshire,Subscription,71.85,0,0.0
TX-0001965,2024-05-14,London,Training,231.12,0,0.0
TX-0001966,2024-05-14,London,Training,77.03,0,0.0
TX-0001967,2024-05-14,West Midlands,Consulting,190.41,0,0.0
TX-0001968,2024-05-14,North West,Subscription,53.41,0,0.0
TX-0001969,2024-05-14,North West,Training,243.29,0,0.0
TX-0001970,2024-05-14,London,Training,346.65,0,0.0
TX-0001971,2024-05-14,London,Subscription,15.0,0,0.0
TX-0001972,2024-05-14,West Midlands,Training,160.65,0,0.0
TX-0001973,2024-05-14,Yorkshire,Training,107.76,0,0.0
TX-0001974,2024-05-14,West Midlands,Training,283.27,0,0.0
TX-0001975,2024-05-14,London,Training,169.09,0,0.0
TX-0001976,2024-05-14,Yorkshire,Training,227.88,0,0.0
TX-0001977,2024-05-14,London,Training,258.72,0,0.0
TX-0001978,2024-05-15,London,Training,145.35,0,0.0
TX-0001979,2024-05-15,Yorkshire,Training,214.17,0,0.0
TX-0001980,2024-05-15,West Midlands,Training,299.09,0,0.0
TX-0001981,2024-05-15,North West,Subscription,80.3,0,0.0
TX-0001982,2024-05-15,London,Training,278.99,0,0.0
TX-0001983,2024-05-15,London,Training,207.02,0,0.0
TX-0001984,2024-05-15,West Midlands,Consulting,574.59,0,0.0
TX-0001985,2024-05-15,West Midlands,Subscription,69.03,0,0.0
TX-0001986,2024-05-15,North West,Subscription,49.79,0,0.0
TX-0001987,2024-05-15,Yorkshire,Consulting,673.4,0,0.0
TX-0001988,2024-05-15,Yorkshire,Training,190.16,0,0.0
TX-0001989,2024-05-15,London,Training,439.51,0,0.0
TX-0001990,2024-05-15,London,Subscription,62.34,0,0.0
TX-0001991,2024-05-15,West Midlands,Training,54.2,0,0.0
TX-0001992,2024-05-15,North West,Subscription,47.0,0,0.0
TX-0001993,2024-05-15,London,Consulting,551.66,0,0.0
TX-0001994,2024-05-15,London,Training,285.32,0,0.0
TX-0001995,2024-05-15,North West,Consulting,684.49,0,0.0
TX-0001996,2024-05-15,London,Consulting,456.83,0,0.0
TX-0001997,2024-05-15,West Midlands,Training,195.87,0,0.0
TX-0001998,2024-05-16,North West,Consulting,410.9,0,0.0
TX-0001999,2024-05-16,London,Consulting,751.31,0,0.0
TX-0002000,2024-05-16,London,Training,216.26,0,0.0
TX-0002001,2024-05-16,North West,Training,299.78,0,0.0
TX-0002002,2024-05-16,London,Training,207.05,0,0.0
TX-0002003,2024-05-16,London,Subscription,66.58,0,0.0
TX-0002004,2024-05-16,North West,Training,360.54,0,0.0
TX-0002005,2024-05-16,London,Consulting,779.24,0,0.0
TX-0002006,2024-05-16,Yorkshire,Subscription,50.79,0,0.0
TX-0002007,2024-05-16,North West,Subscription,50.21,0,0.0
TX-0002008,2024-05-16,West Midlands,Training,242.66,0,0.0
TX-0002009,2024-05-16,Yorkshire,Training,250.21,0,0.0
TX-0002010,2024-05-16,East Midlands,Training,256.55,0,0.0
TX-0002011,2024-05-16,London,Training,131.91,0,0.0
TX-0002012,2024-05-16,East Midlands,Training,155.32,0,0.0
TX-0002013,2024-05-16,London,Subscription,53.72,0,0.0
TX-0002014,2024-05-16,East Midlands,Consulting,251.64,0,0.0
TX-0002015,2024-05-16,East Midlands,Training,301.8,0,0.0
TX-0002016,2024-05-16,London,Training,77.04,0,0.0
TX-0002017,2024-05-16,West Midlands,Consulting,496.93,0,0.0
TX-0002018,2024-05-16,London,Consulting,233.75,0,0.0
TX-0002019,2024-05-17,North West,Consulting,284.45,0,0.0
TX-0002020,2024-05-17,East Midlands,Subscription,45.97,0,0.0
TX-0002021,2024-05-17,East Midlands,Consulting,769.91,0,0.0
TX-0002022,2024-05-17,West Midlands,Consulting,464.04,0,0.0
TX-0002023,2024-05-17,North West,Training,249.52,0,0.0
TX-0002024,2024-05-17,East Midlands,Subscription,80.04,0,0.0
TX-0002025,2024-05-17,Yorkshire,Consulting,374.64,0,0.0
TX-0002026,2024-05-17,Yorkshire,Training,267.01,0,0.0
TX-0002027,2024-05-17,East Midlands,Subscription,68.23,0,0.0
TX-0002028,2024-05-17,North West,Subscription,83.87,0,0.0
TX-0002029,2024-05-17,Yorkshire,Training,294.56,0,0.0
TX-0002030,2024-05-17,West Midlands,Training,237.75,0,0.0
TX-0002031,2024-05-17,East Midlands,Subscription,59.06,0,0.0
TX-0002032,2024-05-17,North West,Consulting,562.21,0,0.0
TX-0002033,2024-05-17,West Midlands,Training,259.61,1,189.33
TX-0002034,2024-05-17,East Midlands,Training,256.77,0,0.0
TX-0002035,2024-05-17,Yorkshire,Training,218.02,0,0.0
TX-0002036,2024-05-17,North West,Training,175.15,0,0.0
TX-0002037,2024-05-17,Yorkshire,Consulting,764.34,0,0.0
TX-0002038,2024-05-18,North West,Subscription,73.25,0,0.0
TX-0002039,2024-05-18,London,Subscription,59.22,0,0.0
TX-0002040,2024-05-18,North West,Training,105.1,0,0.0
TX-0002041,2024-05-18,London,Subscription,19.5,0,0.0
TX-0002042,2024-05-18,Yorkshire,Consulting,640.25,0,0.0
TX-0002043,2024-05-18,East Midlands,Training,229.09,0,0.0
TX-0002044,2024-05-18,North West,Consulting,613.62,0,0.0
TX-0002045,2024-05-18,North West,Training,216.37,0,0.0
TX-0002046,2024-05-19,London,Consulting,802.1,0,0.0
TX-0002047,2024-05-19,East Midlands,Training,297.86,0,0.0
TX-0002048,2024-05-19,North West,Training,242.63,0,0.0
TX-0002049,2024-05-19,Yorkshire,Training,199.43,0,0.0
TX-0002050,2024-05-19,London,Training,233.89,0,0.0
TX-0002051,2024-05-19,West Midlands,Subscription,71.46,0,0.0
TX-0002052,2024-05-19,North West,Training,325.3,0,0.0
TX-0002053,2024-05-19,East Midlands,Training,154.97,0,0.0
TX-0002054,2024-05-19,West Midlands,Subscription,71.14,0,0.0
TX-0002055,2024-05-20,London,Consulting,461.46,0,0.0
TX-0002056,2024-05-20,West Midlands,Training,278.38,0,0.0
TX-0002057,2024-05-20,North West,Training,318.07,0,0.0
TX-0002058,2024-05-20,West Midlands,Training,298.4,0,0.0
TX-0002059,2024-05-20,London,Training,192.46,0,0.0
TX-0002060,2024-05-20,London,Training,153.57,0,0.0
TX-0002061,2024-05-20,Yorkshire,Training,340.98,0,0.0
TX-0002062,2024-05-20,West Midlands,Training,302.32,0,0.0
TX-0002063,2024-05-20,North West,Training,286.44,0,0.0
TX-0002064,2024-05-20,West Midlands,Consulting,683.95,0,0.0
TX-0002065,2024-05-20,London,Consulting,450.83,0,0.0
TX-0002066,2024-05-20,North West,Subscription,64.8,0,0.0
TX-0002067,2024-05-20,East Midlands,Training,297.85,0,0.0
TX-0002068,2024-05-20,Yorkshire,Training,229.11,0,0.0
TX-0002069,2024-05-20,North West,Training,116.96,1,83.96
TX-0002070,2024-05-20,London,Consulting,486.23,0,0.0
TX-0002071,2024-05-20,West Midlands,Subscription,88.78,0,0.0
TX-0002072,2024-05-20,Yorkshire,Training,289.56,0,0.0
TX-0002073,2024-05-20,East Midlands,Consulting,630.56,0,0.0
TX-0002074,2024-05-20,West Midlands,Consulting,283.95,0,0.0
TX-0002075,2024-05-20,North West,Consulting,239.96,0,0.0
TX-0002076,2024-05-20,East Midlands,Subscription,66.36,0,0.0
TX-0002077,2024-05-20,Yorkshire,Training,100.13,0,0.0
TX-0002078,2024-05-20,East Midlands,Training,190.67,0,0.0
TX-0002079,2024-05-20,London,Subscription,69.36,0,0.0
TX-0002080,2024-05-20,East Midlands,Training,89.81,0,0.0
TX-0002081,2024-05-20,East Midlands,Training,304.87,0,0.0
TX-0002082,2024-05-20,London,Training,382.36,0,0.0
TX-0002083,2024-05-20,West Midlands,Training,208.23,0,0.0
TX-0002084,2024-05-21,London,Training,211.87,0,0.0
TX-0002085,2024-05-21,North West,Consulting,565.01,0,0.0
TX-0002086,2024-05-21,London,Training,181.13,0,0.0
TX-0002087,2024-05-21,East Midlands,Subscription,69.76,0,0.0
TX-0002088,2024-05-21,Yorkshire,Consulting,541.07,0,0.0
TX-0002089,2024-05-21,East Midlands,Consulting,617.12,1,340.14
TX-0002090,2024-05-21,Yorkshire,Training,268.58,0,0.0
TX-0002091,2024-05-21,Yorkshire,Training,147.61,0,0.0
TX-0002092,2024-05-21,Yorkshire,Training,268.86,0,0.0
TX-0002093,2024-05-21,East Midlands,Training,302.46,0,0.0
TX-0002094,2024-05-21,East Midlands,Training,182.25,0,0.0
TX-0002095,2024-05-21,West Midlands,Training,153.63,0,0.0
TX-0002096,2024-05-21,East Midlands,Training,137.82,0,0.0
TX-0002097,2024-05-21,Yorkshire,Training,121.21,0,0.0
TX-0002098,2024-05-21,West Midlands,Subscription,82.3,0,0.0
TX-0002099,2024-05-21,East Midlands,Training,269.95,0,0.0
TX-0002100,2024-05-21,North West,Subscription,77.91,0,0.0
TX-0002101,2024-05-21,East Midlands,Subscription,70.1,0,0.0
TX-0002102,2024-05-22,London,Training,178.59,0,0.0
TX-0002103,2024-05-22,London,Consulting,249.91,0,0.0
TX-0002104,2024-05-22,North West,Training,361.47,0,0.0
TX-0002105,2024-05-22,East Midlands,Training,235.16,0,0.0
TX-0002106,2024-05-22,London,Training,231.19,0,0.0
TX-0002107,2024-05-22,East Midlands,Consulting,865.87,0,0.0
TX-0002108,2024-05-22,North West,Subscription,50.91,0,0.0
TX-0002109,2024-05-22,London,Subscription,51.03,1,33.06
TX-0002110,2024-05-22,North West,Consulting,476.24,0,0.0
TX-0002111,2024-05-22,London,Subscription,59.82,0,0.0
TX-0002112,2024-05-22,London,Training,332.38,0,0.0
TX-0002113,2024-05-22,Yorkshire,Consulting,525.93,0,0.0
TX-0002114,2024-05-22,London,Training,216.94,0,0.0
TX-0002115,2024-05-22,East Midlands,Subscription,89.51,0,0.0
TX-0002116,2024-05-22,North West,Training,258.92,0,0.0
TX-0002117,2024-05-22,London,Subscription,33.05,0,0.0
TX-0002118,2024-05-22,London,Consulting,436.19,0,0.0
TX-0002119,2024-05-22,Yorkshire,Consulting,443.24,0,0.0
TX-0002120,2024-05-22,North West,Subscription,80.93,0,0.0
TX-0002121,2024-05-22,London,Subscription,59.6,0,0.0
TX-0002122,2024-05-23,London,Subscription,66.92,0,0.0
TX-0002123,2024-05-23,North West,Training,164.99,0,0.0
TX-0002124,2024-05-23,London,Training,178.75,0,0.0
TX-0002125,2024-05-23,East Midlands,Consulting,132.69,0,0.0
TX-0002126,2024-05-23,Yorkshire,Training,128.08,0,0.0
TX-0002127,2024-05-23,West Midlands,Consulting,328.06,0,0.0
TX-0002128,2024-05-23,West Midlands,Subscription,58.89,0,0.0
TX-0002129,2024-05-23,London,Training,186.39,0,0.0
TX-0002130,2024-05-23,North West,Training,189.13,0,0.0
TX-0002131,2024-05-23,Yorkshire,Consulting,741.33,0,0.0
TX-0002132,2024-05-23,Yorkshire,Subscription,78.7,0,0.0
TX-0002133,2024-05-23,East Midlands,Training,136.75,0,0.0
TX-0002134,2024-05-23,London,Training,221.9,0,0.0
TX-0002135,2024-05-23,North West,Subscription,64.3,0,0.0
TX-0002136,2024-05-23,London,Consulting,426.46,0,0.0
TX-0002137,2024-05-24,North West,Training,50.0,0,0.0
TX-0002138,2024-05-24,East Midlands,Training,211.47,0,0.0
TX-0002139,2024-05-24,West Midlands,Consulting,505.31,0,0.0
TX-0002140,2024-05-24,North West,Consulting,529.85,0,0.0
TX-0002141,2024-05-24,Yorkshire,Consulting,654.76,0,0.0
TX-0002142,2024-05-24,Yorkshire,Subscription,50.07,0,0.0
TX-0002143,2024-05-24,North West,Subscription,49.3,0,0.0
TX-0002144,2024-05-24,West Midlands,Consulting,399.65,0,0.0
TX-0002145,2024-05-24,East Midlands,Consulting,451.81,0,0.0
TX-0002146,2024-05-24,East Midlands,Training,193.88,0,0.0
TX-0002147,2024-05-24,Yorkshire,Subscription,40.07,0,0.0
TX-0002148,2024-05-24,Yorkshire,Consulting,347.9,0,0.0
TX-0002149,2024-05-24,London,Consulting,100.0,0,0.0
TX-0002150,2024-05-24,North West,Subscription,71.85,0,0.0
TX-0002151,2024-05-24,North West,Consulting,650.04,0,0.0
TX-0002152,2024-05-24,Yorkshire,Training,110.56,0,0.0
TX-0002153,2024-05-24,London,Training,308.75,0,0.0
TX-0002154,2024-05-24,West Midlands,Training,283.09,0,0.0
TX-0002155,2024-05-24,East Midlands,Consulting,257.93,0,0.0
TX-0002156,2024-05-25,East Midlands,Subscription,87.77,0,0.0
TX-0002157,2024-05-25,Yorkshire,Consulting,543.67,0,0.0
TX-0002158,2024-05-25,North West,Training,195.77,0,0.0
TX-0002159,2024-05-25,London,Training,219.41,0,0.0
TX-0002160,2024-05-25,East Midlands,Consulting,566.09,0,0.0
TX-0002161,2024-05-25,London,Subscription,39.05,0,0.0
TX-0002162,2024-05-25,East Midlands,Consulting,241.56,0,0.0
TX-0002163,2024-05-26,London,Subscription,46.37,0,0.0
TX-0002164,2024-05-26,East Midlands,Training,195.92,0,0.0
TX-0002165,2024-05-26,West Midlands,Consulting,100.0,0,0.0
TX-0002166,2024-05-26,West Midlands,Training,218.11,0,0.0
TX-0002167,2024-05-26,London,Consulting,591.16,0,0.0
TX-0002168,2024-05-26,North West,Consulting,278.63,0,0.0
TX-0002169,2024-05-26,West Midlands,Training,152.81,0,0.0
TX-0002170,2024-05-27,London,Subscription,48.27,0,0.0
TX-0002171,2024-05-27,Yorkshire,Training,157.9,0,0.0
TX-0002172,2024-05-27,North West,Training,249.11,0,0.0
TX-0002173,2024-05-27,North West,Subscription,48.73,0,0.0
TX-0002174,2024-05-27,East Midlands,Training,202.31,0,0.0
TX-0002175,2024-05-27,East Midlands,Training,220.24,0,0.0
TX-0002176,2024-05-27,West Midlands,Training,311.32,0,0.0
TX-0002177,2024-05-27,Yorkshire,Training,278.36,0,0.0
TX-0002178,2024-05-27,London,Training,268.84,0,0.0
TX-0002179,2024-05-27,Yorkshire,Training,441.03,0,0.0
TX-0002180,2024-05-28,East Midlands,Consulting,533.94,0,0.0
TX-0002181,2024-05-28,London,Training,289.04,0,0.0
TX-0002182,2024-05-28,East Midlands,Training,231.38,0,0.0
TX-0002183,2024-05-28,Yorkshire,Subscription,57.72,0,0.0
TX-0002184,2024-05-28,East Midlands,Subscription,65.7,0,0.0
TX-0002185,2024-05-28,London,Training,134.06,0,0.0
TX-0002186,2024-05-28,London,Consulting,306.54,0,0.0
TX-0002187,2024-05-28,East Midlands,Subscription,27.31,0,0.0
TX-0002188,2024-05-28,Yorkshire,Training,309.98,0,0.0
TX-0002189,2024-05-28,East Midlands,Subscription,48.6,0,0.0
TX-0002190,2024-05-28,West Midlands,Consulting,321.97,0,0.0
TX-0002191,2024-05-28,East Midlands,Training,193.3,0,0.0
TX-0002192,2024-05-29,West Midlands,Training,226.22,0,0.0
TX-0002193,2024-05-29,West Midlands,Training,237.41,0,0.0
TX-0002194,2024-05-29,North West,Consulting,383.37,0,0.0
TX-0002195,2024-05-29,Yorkshire,Consulting,165.17,0,0.0
TX-0002196,2024-05-29,North West,Subscription,36.96,0,0.0
TX-0002197,2024-05-29,North West,Training,266.07,0,0.0
TX-0002198,2024-05-29,London,Training,129.7,0,0.0
TX-0002199,2024-05-29,Yorkshire,Training,169.58,0,0.0
TX-0002200,2024-05-29,North West,Training,270.09,0,0.0
TX-0002201,2024-05-29,London,Training,258.8,0,0.0
TX-0002202,2024-05-29,West Midlands,Training,240.73,0,0.0
TX-0002203,2024-05-29,East Midlands,Training,294.58,1,164.9
TX-0002204,2024-05-29,East Midlands,Training,67.84,0,0.0
TX-0002205,2024-05-29,London,Training,159.57,0,0.0
TX-0002206,2024-05-29,Yorkshire,Training,180.01,0,0.0
TX-0002207,2024-05-29,London,Consulting,576.31,0,0.0
TX-0002208,2024-05-29,Yorkshire,Subscription,52.47,0,0.0
TX-0002209,2024-05-29,London,Training,156.92,0,0.0
TX-0002210,2024-05-29,North West,Subscription,31.65,0,0.0
TX-0002211,2024-05-30,London,Training,316.74,0,0.0
TX-0002212,2024-05-30,London,Training,273.68,0,0.0
TX-0002213,2024-05-30,Yorkshire,Training,208.73,0,0.0
TX-0002214,2024-05-30,West Midlands,Training,179.87,0,0.0
TX-0002215,2024-05-30,London,Training,105.07,0,0.0
TX-0002216,2024-05-30,London,Consulting,270.77,0,0.0
TX-0002217,2024-05-30,North West,Training,249.43,0,0.0
TX-0002218,2024-05-30,London,Consulting,177.06,0,0.0
TX-0002219,2024-05-30,London,Consulting,831.17,0,0.0
TX-0002220,2024-05-30,Yorkshire,Subscription,38.85,0,0.0
TX-0002221,2024-05-30,East Midlands,Consulting,702.52,0,0.0
TX-0002222,2024-05-30,West Midlands,Consulting,100.0,0,0.0
TX-0002223,2024-05-30,North West,Training,180.75,0,0.0
TX-0002224,2024-05-30,North West,Training,230.39,0,0.0
TX-0002225,2024-05-30,London,Subscription,87.54,0,0.0
TX-0002226,2024-05-30,London,Subscription,83.64,0,0.0
TX-0002227,2024-05-30,East Midlands,Subscription,85.04,0,0.0
TX-0002228,2024-05-30,London,Training,358.07,0,0.0
TX-0002229,2024-05-30,Yorkshire,Training,313.59,0,0.0
TX-0002230,2024-05-30,North West,Training,245.07,0,0.0
TX-0002231,2024-05-30,London,Training,149.81,0,0.0
TX-0002232,2024-05-30,Yorkshire,Training,273.99,0,0.0
TX-0002233,2024-05-31,Yorkshire,Training,217.02,0,0.0
TX-0002234,2024-05-31,Yorkshire,Training,80.53,0,0.0
TX-0002235,2024-05-31,Yorkshire,Training,321.9,0,0.0
TX-0002236,2024-05-31,London,Training,72.67,0,0.0
TX-0002237,2024-05-31,East Midlands,Training,293.87,0,0.0
TX-0002238,2024-05-31,London,Subscription,80.43,0,0.0
TX-0002239,2024-05-31,London,Training,230.87,0,0.0
TX-0002240,2024-05-31,North West,Training,177.08,0,0.0
TX-0002241,2024-05-31,West Midlands,Consulting,518.61,0,0.0
TX-0002242,2024-05-31,North West,Training,217.07,0,0.0
TX-0002243,2024-05-31,West Midlands,Training,210.5,0,0.0
TX-0002244,2024-05-31,North West,Training,159.65,0,0.0
TX-0002245,2024-05-31,London,Subscription,68.08,0,0.0
TX-0002246,2024-05-31,Yorkshire,Training,194.98,0,0.0
TX-0002247,2024-06-01,London,Training,199.35,0,0.0
TX-0002248,2024-06-01,Yorkshire,Subscription,32.39,0,0.0
TX-0002249,2024-06-01,West Midlands,Consulting,491.23,0,0.0
TX-0002250,2024-06-01,North West,Training,351.97,0,0.0
TX-0002251,2024-06-01,Yorkshire,Training,118.34,0,0.0
TX-0002252,2024-06-01,North West,Training,167.76,0,0.0
TX-0002253,2024-06-01,London,Training,354.54,0,0.0
TX-0002254,2024-06-01,London,Consulting,100.0,0,0.0
TX-0002255,2024-06-01,North West,Consulting,379.44,0,0.0
TX-0002256,2024-06-02,East Midlands,Training,139.59,0,0.0
TX-0002257,2024-06-02,London,Subscription,37.07,0,0.0
TX-0002258,2024-06-02,London,Training,270.29,0,0.0
TX-0002259,2024-06-02,West Midlands,Consulting,585.87,0,0.0
TX-0002260,2024-06-02,London,Subscription,60.2,0,0.0
TX-0002261,2024-06-02,Yorkshire,Subscription,20.16,0,0.0
TX-0002262,2024-06-02,London,Subscription,77.86,0,0.0
TX-0002263,2024-06-02,North West,Training,215.24,0,0.0
TX-0002264,2024-06-03,London,Training,156.89,0,0.0
TX-0002265,2024-06-03,East Midlands,Consulting,455.34,0,0.0
TX-0002266,2024-06-03,North West,Consulting,567.11,0,0.0
TX-0002267,2024-06-03,Yorkshire,Training,269.56,0,0.0
TX-0002268,2024-06-03,North West,Training,196.61,0,0.0
TX-0002269,2024-06-03,East Midlands,Consulting,509.41,0,0.0
TX-0002270,2024-06-03,London,Training,351.58,0,0.0
TX-0002271,2024-06-03,West Midlands,Training,207.56,0,0.0
TX-0002272,2024-06-03,London,Training,106.39,0,0.0
TX-0002273,2024-06-03,Yorkshire,Training,378.28,0,0.0
TX-0002274,2024-06-03,West Midlands,Consulting,217.49,0,0.0
TX-0002275,2024-06-03,Yorkshire,Training,107.4,0,0.0
TX-0002276,2024-06-03,Yorkshire,Training,95.73,0,0.0
TX-0002277,2024-06-03,East Midlands,Subscription,62.08,0,0.0
TX-0002278,2024-06-03,Yorkshire,Subscription,96.73,0,0.0
TX-0002279,2024-06-03,Yorkshire,Subscription,73.32,0,0.0
TX-0002280,2024-06-03,West Midlands,Training,246.49,0,0.0
TX-0002281,2024-06-03,East Midlands,Consulting,434.73,0,0.0
TX-0002282,2024-06-04,Yorkshire,Training,222.11,0,0.0
